rank,university,country,student_pop,student_staff_ratio,intl_students_pct,female_male_ratio,overall_score,teaching,research_env,research_qual,industry,intl_outlook,year,female_pct
1205.0,Osaka Metropolitan University,Japan,15734.0,11.5,4,37 : 63,28.1225,29.1,18.7,29.8,79.5,26.6,2024,37.0
1206.0,SRM Institute of Science and Technology,India,49683.0,15.5,2,30 : 70,28.073000000000004,21.6,11.5,51.6,21.9,26.8,2024,30.0
1207.0,Ege University,Turkey,31178.0,20.3,4,54:46:00,28.073,32.7,16.7,30.4,63.4,25.7,2024,54.0
1208.0,University of Guilan,Iran,19023.0,34.3,1,58:42:00,28.06,21.2,17.5,46.2,27.9,23.4,2024,58.0
1209.0,Yuan Ze University,Taiwan,6852.0,23.0,8,44:56:00,28.046500000000005,18.5,24.1,32.1,69.0,42.8,2024,44.0
1210.0,Duzce University,Turkey,21641.0,33.4,9,44:56:00,28.0465,15.5,19.9,44.7,50.7,30.2,2024,44.0
1211.0,Kharazmi University,Iran,12604.0,16.8,3,55:45:00,28.021,32.7,13.8,37.2,25.0,29.5,2024,55.0
1212.0,Jeju National University,South Korea,11376.0,17.2,6,53:47:00,28.018999999999995,27.4,19.2,35.0,38.2,31.2,2024,53.0
1213.0,Dow University of Health Sciences,Pakistan,11555.0,7.7,3,63:37:00,27.977,24.2,10.0,46.5,18.7,43.2,2024,63.0
1214.0,University of Hradec Králové,Czech Republic,6334.0,12.8,3,64:36:00,27.9295,19.7,15.2,40.8,23.5,60.4,2024,64.0
1215.0,National University of Distance Education (UNED),Spain,80478.0,67.5,4,55:45:00,27.9235,24.9,18.9,37.8,35.8,31.0,2024,55.0
1216.0,University of Antofagasta,Chile,8563.0,15.9,2,55:45:00,27.8995,16.9,9.4,51.7,17.2,53.2,2024,55.0
1217.0,University of Tarapacá,Chile,10496.0,31.8,4,54:46:00,27.899,12.4,19.0,45.1,19.4,59.0,2024,54.0
1218.0,"Vietnam National University, Hanoi",Vietnam,52005.0,15.9,1,63:37:00,27.885,20.9,11.2,46.8,19.1,48.9,2024,63.0
1219.0,Vilnius Gediminas Technical University (Vilnius Tech),Lithuania,8369.0,12.3,11,34 : 66,27.869,22.0,16.3,36.0,57.8,47.2,2024,34.0
1220.0,Karabük University,Turkey,47709.0,42.4,24,39 : 61,27.862,12.6,9.4,57.2,16.1,48.2,2024,39.0
1221.0,Cochin University of Science and Technology,India,4136.0,16.2,1,60:40:00,27.851000000000003,37.6,20.0,25.4,45.6,20.2,2024,60.0
1222.0,Mendel University in Brno,Czech Republic,9019.0,16.3,17,57:43:00,27.804,20.9,19.4,36.8,21.0,55.1,2024,57.0
1223.0,Budapest University of Technology and Economics,Hungary,18621.0,16.9,13,31 : 69,27.788,22.2,18.3,35.8,59.3,37.6,2024,31.0
1224.0,Seoul National University of Science and Technology (SeoulTech),South Korea,8987.0,13.8,9,36 : 64,27.786,28.0,20.1,32.7,39.8,30.6,2024,36.0
1225.0,University of Puerto Rico,Puerto Rico,43535.0,15.2,1,58:42:00,27.755,25.0,11.4,40.8,37.6,44.4,2024,58.0
1226.0,South Valley University,Egypt,61914.0,33.0,1,53:47:00,27.7535,16.0,9.2,53.3,17.7,48.9,2024,53.0
1227.0,University of Burgos,Spain,7764.0,13.5,5,55:45:00,27.7305,22.1,14.7,41.7,39.7,38.0,2024,55.0
1228.0,Tokyo University of Science,Japan,17662.0,24.0,4,25 : 75,27.7115,24.0,26.1,26.4,74.0,29.1,2024,25.0
1229.0,KL University,India,17602.0,14.6,2,36 : 64,27.7035,22.4,11.1,52.0,16.6,21.5,2024,36.0
1230.0,Cardiff Metropolitan University,United Kingdom,9665.0,18.1,20,54:46:00,27.695,20.3,12.8,34.8,41.3,78.7,2024,54.0
1231.0,Botswana International University of Science and Technology (BIUST),Botswana,1992.0,8.8,8,33 : 67,27.6815,25.5,11.0,35.1,16.6,77.0,2024,33.0
1232.0,University of Split,Croatia,19354.0,15.7,2,58:42:00,27.6655,17.9,13.9,49.1,23.1,36.0,2024,58.0
1233.0,Soonchunhyang University,South Korea,10329.0,21.4,6,51:49:00,27.66,19.8,25.4,33.0,48.2,35.0,2024,51.0
1234.0,Zanjan University of Medical Sciences,Iran,5278.0,10.9,1,56:44:00,27.6225,36.4,12.6,35.5,24.2,21.5,2024,56.0
1235.0,University of Valladolid,Spain,21261.0,10.7,6,56:44:00,27.56,25.1,14.4,37.9,43.8,38.1,2024,56.0
1236.0,Universidad de Cartagena,Colombia,21749.0,21.3,1,59:41:00,27.528,13.8,9.1,56.8,17.2,41.2,2024,59.0
1237.0,"University of Education, Lahore",Pakistan,26664.0,30.6,0,53:47:00,27.4955,11.4,9.1,56.9,15.9,50.5,2024,53.0
1238.0,Halmstad University,Sweden,6048.0,20.0,6,60:40:00,27.4755,15.0,16.8,40.2,27.9,66.7,2024,60.0
1239.0,University of Maribor,Slovenia,12919.0,14.4,11,54:46:00,27.448,20.1,16.9,40.8,36.5,38.9,2024,54.0
1240.0,Istanbul Medeniyet University,Turkey,15254.0,18.7,2,55:45:00,27.434999999999995,14.5,11.7,56.9,18.8,25.9,2024,55.0
1241.0,Medical University of Sofia,Bulgaria,10849.0,5.7,44,48:52:00,27.3655,30.8,13.5,27.9,48.8,53.9,2024,48.0
1242.0,University of Sunderland,United Kingdom,13320.0,16.0,42,61:39:00,27.354000000000003,18.2,9.9,40.2,42.1,71.6,2024,61.0
1243.0,Ibn Tofaïl University,Morocco,66964.0,88.7,3,52:48:00,27.3525,24.6,13.0,44.8,18.7,28.5,2024,52.0
1244.0,The Jikei University School of Medicine,Japan,1095.0,0.9,0,50:50:00,27.343,30.1,10.8,40.5,42.6,19.7,2024,50.0
1245.0,Gyeongsang National University,South Korea,16536.0,12.5,2,45:55:00,27.3355,26.2,18.0,32.6,65.1,26.7,2024,45.0
1246.0,Universiti Malaysia Perlis,Malaysia,10836.0,13.6,3,47:53:00,27.334499999999995,21.6,12.5,46.0,26.0,33.3,2024,47.0
1247.0,St Marianna University School of Medicine,Japan,821.0,0.8,1,44:56:00,27.3325,27.6,9.9,44.4,37.3,20.1,2024,44.0
1248.0,University of the Philippines,Philippines,53676.0,11.1,0,59:41:00,27.332,25.4,15.3,38.7,22.8,38.4,2024,59.0
1249.0,Xiangtan University,China,33943.0,20.6,0,50:50:00,27.309,17.0,15.9,49.0,33.7,21.8,2024,50.0
1250.0,Poznań University of Life Sciences,Poland,6184.0,8.5,6,60:40:00,27.28,25.1,11.3,45.2,27.4,25.9,2024,60.0
1251.0,National Taiwan Ocean University,Taiwan,8244.0,16.2,8,32 : 68,27.244,19.7,25.0,30.2,63.0,34.7,2024,32.0
1252.0,Semnan University of Medical Sciences and Health Services,Iran,3537.0,7.9,7,61:39:00,27.228500000000004,25.4,10.5,46.2,16.2,29.1,2024,61.0
1253.0,Universidade Eduardo Mondlane,Mozambique,48306.0,28.7,0,41:59:00,27.212000000000003,10.1,9.4,56.7,16.6,51.1,2024,41.0
1254.0,Chungbuk National University,South Korea,17075.0,14.0,5,44:56:00,27.1795,26.5,21.2,29.9,50.6,29.6,2024,44.0
1255.0,Kyushu Institute of Technology (Kyutech),Japan,5628.0,16.0,5,0.643055556,27.1745,26.3,15.6,31.4,60.3,40.8,2024,39.14
1256.0,Immanuel Kant Baltic Federal University,Russian Federation,6857.0,17.1,19,59:41:00,27.1685,35.9,18.8,16.9,34.4,62.4,2024,59.0
1257.0,Assiut University,Egypt,99610.0,22.1,1,38 : 62,27.137000000000004,16.1,10.8,48.0,22.2,52.9,2024,38.0
1258.0,The University of Electro-Communications,Japan,4659.0,15.5,5,0.561111111,27.13,22.3,22.7,28.4,65.9,37.5,2024,35.94
1259.0,Kaunas University of Technology,Lithuania,7986.0,13.3,8,36 : 64,27.102,22.2,15.3,39.0,36.9,39.2,2024,36.0
1260.0,Ilia State University,Georgia,15400.0,13.4,4,62:38:00,27.0935,18.1,10.0,47.7,16.1,52.0,2024,62.0
1261.0,University of Namibia,Namibia,28916.0,21.6,3,63:37:00,27.0905,13.1,8.6,51.3,15.8,62.8,2024,63.0
1262.0,Istanbul Bilgi University,Turkey,10484.0,16.0,14,49:51:00,27.0515,18.7,11.7,42.6,16.3,62.8,2024,49.0
1263.0,Far Eastern Federal University,Russian Federation,15631.0,12.9,21,59:41:00,27.043,31.5,19.6,21.0,26.6,62.7,2024,59.0
1264.0,Shiga University of Medical Science,Japan,1163.0,3.2,4,50:50:00,27.04,31.5,12.8,32.3,62.7,24.5,2024,50.0
1265.0,Persian Gulf University,Iran,5499.0,23.1,5,55:45:00,27.007000000000005,17.8,14.1,45.5,28.8,38.2,2024,55.0
1266.0,University of Concepción,Chile,30174.0,18.2,2,53:47:00,27.0035,17.3,16.4,38.2,44.6,52.0,2024,53.0
1267.0,Hyogo Medical University,Japan,2603.0,4.6,1,59:41:00,26.984,29.0,13.5,36.5,53.1,19.2,2024,59.0
1268.0,Bu-Ali Sina University,Iran,11153.0,24.1,1,59:41:00,26.945,22.3,16.5,42.8,21.1,25.3,2024,59.0
1269.0,Federal University of Santa Maria,Brazil,28741.0,14.6,1,54:46:00,26.9415,31.5,13.0,36.8,24.1,25.0,2024,54.0
1270.0,University of Mauritius,Mauritius,8167.0,22.8,1,54:46:00,26.935,17.6,13.4,45.3,40.3,35.4,2024,54.0
1271.0,King Mongkut's University of Technology North Bangkok,Thailand,28122.0,23.3,0,42:58:00,26.9205,16.2,12.7,50.9,25.9,28.7,2024,42.0
1272.0,Universitas Gadjah Mada,Indonesia,39209.0,8.2,6,56:44:00,26.9145,30.9,19.8,21.7,52.8,45.8,2024,56.0
1273.0,Gazi University,Turkey,41736.0,17.0,3,51:49:00,26.9115,25.6,19.0,32.7,60.3,21.7,2024,51.0
1274.0,Universidade Federal do ABC (UFABC),Brazil,18805.0,25.3,1,37 : 63,26.8965,16.8,17.6,41.1,26.6,45.9,2024,37.0
1275.0,Hallym University,South Korea,8369.0,9.3,4,,26.895,25.2,19.8,31.8,60.6,23.4,2024,
1276.0,Incheon National University,South Korea,12885.0,15.7,3,45:55:00,26.887,22.8,17.3,36.9,33.6,36.4,2024,45.0
1277.0,Technical University of Crete,Greece,6935.0,33.2,4,37 : 63,26.88,13.1,11.1,50.4,40.6,40.7,2024,37.0
1278.0,Yarmouk University,Jordan,31177.0,28.3,11,57:43:00,26.876,19.9,12.9,41.5,20.8,53.1,2024,57.0
1279.0,Atatürk University,Turkey,58922.0,31.0,4,50:50:00,26.87,19.1,16.7,45.0,24.5,25.5,2024,50.0
1280.0,University of Al-Qadisiyah,Iraq,24322.0,16.4,0,55:45:00,26.86,18.5,7.8,55.0,16.7,26.3,2024,55.0
1281.0,SASTRA University,India,10360.0,13.1,3,43:57:00,26.802,22.4,11.3,45.0,30.3,29.4,2024,43.0
1282.0,University of Ilorin,Nigeria,52921.0,39.2,0,51:49:00,26.7995,20.6,10.9,46.1,18.1,40.1,2024,51.0
1283.0,Port Said University,Egypt,29241.0,28.3,0,62:38:00,26.7835,13.7,8.5,53.7,16.8,46.6,2024,62.0
1284.0,"Visvesvaraya National Institute of Technology, Nagpur",India,4512.0,15.3,2,27 : 73,26.777,24.5,13.4,41.8,40.4,20.1,2024,27.0
1285.0,Osmania University,India,10520.0,25.7,3,36 : 64,26.7705,33.9,16.3,31.1,27.7,21.4,2024,36.0
1286.0,Sohag University,Egypt,64200.0,27.6,0,56:44:00,26.7395,12.5,9.0,53.5,18.3,48.8,2024,56.0
1287.0,Universidad Loyola,Spain,3481.0,12.1,4,57:43:00,26.726,23.2,13.0,39.2,17.3,48.8,2024,57.0
1288.0,VSB - Technical University of Ostrava,Czech Republic,11390.0,14.7,13,33 : 67,26.7165,26.8,19.7,27.8,31.0,46.9,2024,33.0
1289.0,Yasouj University,Iran,6236.0,25.8,0,54:46:00,26.715499999999995,14.7,14.5,52.3,20.1,22.4,2024,54.0
1290.0,German Jordanian University,Jordan,4255.0,12.8,11,38 : 62,26.6995,17.8,11.4,40.6,19.5,69.1,2024,38.0
1291.0,Universitas Airlangga,Indonesia,28816.0,7.2,3,67:33:00,26.6935,28.6,12.5,31.9,19.1,57.3,2024,67.0
1292.0,Warsaw University of Technology,Poland,23167.0,17.1,7,32 : 68,26.6815,22.0,19.6,33.3,53.5,31.7,2024,32.0
1293.0,Selçuk University,Turkey,32183.0,14.0,8,58:42:00,26.6795,22.4,14.4,36.7,58.2,34.1,2024,58.0
1294.0,Adolfo Ibáñez University,Chile,10606.0,25.0,5,38 : 62,26.6635,14.8,17.4,39.2,17.1,64.1,2024,38.0
1295.0,Ilam University,Iran,44187.0,199.9,2,52:48:00,26.6445,17.1,12.8,50.9,18.2,25.2,2024,52.0
1296.0,"Arab Academy for Science, Technology and Maritime Transport",Egypt,37942.0,13.9,10,32 : 68,26.628,28.1,12.3,32.9,22.6,53.3,2024,32.0
1297.0,Ştefan cel Mare University of Suceava,Romania,8939.0,22.9,14,59:41:00,26.6015,15.6,13.0,49.3,16.8,36.9,2024,59.0
1298.0,University of Manouba,Tunisia,17175.0,14.5,2,64:36:00,26.57,21.8,9.2,44.2,19.4,45.8,2024,64.0
1299.0,Nagaoka University of Technology,Japan,2127.0,10.2,12,0.561111111,26.5685,34.3,16.4,19.9,62.1,43.2,2024,35.94
1300.0,University of Technology of Compiègne,France,4170.0,15.6,19,39 : 61,26.5645,26.7,10.9,24.3,48.8,83.8,2024,39.0
1301.0,West University of Timişoara,Romania,15142.0,23.9,6,64:36:00,26.515,24.3,13.7,40.2,17.4,34.9,2024,64.0
1302.0,"Lumière University, Lyon 2",France,26014.0,50.4,18,68:32:00,26.4955,24.6,18.6,24.9,32.8,67.5,2024,68.0
1303.0,Mohammed V University of Rabat,Morocco,87462.0,41.7,3,53:47:00,26.494,29.1,15.0,32.2,37.3,32.1,2024,53.0
1304.0,Nagasaki University,Japan,8782.0,6.7,5,39 : 61,26.4735,29.4,14.8,28.5,48.4,40.3,2024,39.0
1305.0,University of Diyala,Iraq,29461.0,17.9,0,54:46:00,26.4575,26.6,8.2,44.3,20.5,28.3,2024,54.0
1306.0,University of Brasília,Brazil,46097.0,13.6,1,52:48:00,26.4235,32.6,14.9,28.7,27.7,36.9,2024,52.0
1307.0,Karunya Institute of Technology and Sciences,India,7659.0,16.5,0,36 : 64,26.4065,18.7,13.4,48.4,18.6,23.2,2024,36.0
1308.0,Showa University,Japan,3668.0,1.6,0,62:38:00,26.406,32.8,10.3,35.5,40.2,19.8,2024,62.0
1309.0,Ferhat Abbas Sétif University 1,Algeria,34779.0,22.8,1,60:40:00,26.397,17.2,8.5,50.6,17.7,39.6,2024,60.0
1310.0,Technical University of Košice,Slovakia,9573.0,13.1,23,27 : 73,26.3965,26.5,17.1,30.2,30.0,44.8,2024,27.0
1311.0,Université Saint-Joseph de Beyrouth,Lebanon,7941.0,10.9,7,61:39:00,26.3455,32.6,10.9,24.2,27.0,69.7,2024,61.0
1312.0,Transilvania University of Brașov,Romania,20075.0,20.4,1,52:48:00,26.3335,15.4,11.5,49.8,18.7,36.9,2024,52.0
1313.0,Hungarian University of Agriculture and Life Sciences,Hungary,10252.0,11.6,16,53:47:00,26.317500000000003,25.8,11.6,32.5,23.0,62.3,2024,53.0
1314.0,Kangwon National University,South Korea,21920.0,21.6,3,41:59:00,26.2645,22.0,21.9,32.4,47.4,24.1,2024,41.0
1315.0,Instituto Politécnico de Bragança,Portugal,9626.0,20.6,34,53:47:00,26.245,13.1,13.5,42.6,21.2,64.5,2024,53.0
1316.0,Khon Kaen University,Thailand,32895.0,17.2,2,62:38:00,26.1755,23.3,15.7,35.5,36.1,35.4,2024,62.0
1317.0,Universiti Sultan Zainal Abidin,Malaysia,12271.0,17.7,7,67:33:00,26.1515,24.1,11.3,38.6,16.5,47.0,2024,67.0
1318.0,The John Paul II Catholic University of Lublin,Poland,9173.0,9.6,9,65:35:00,26.1425,27.7,14.3,35.1,18.6,34.0,2024,65.0
1319.0,Erciyes University,Turkey,51907.0,37.2,6,46:54:00,26.142,20.9,16.1,36.1,57.0,29.3,2024,46.0
1320.0,Moscow Aviation Institute,Russian Federation,15468.0,12.8,12,29 : 71,26.137999999999995,32.9,14.4,26.4,48.6,31.9,2024,29.0
1321.0,Paris Nanterre University,France,35218.0,23.4,16,64:36:00,26.126,20.9,16.8,27.9,42.9,66.7,2024,64.0
1322.0,Sapporo Medical University,Japan,1294.0,3.3,0,44:56:00,26.0845,29.7,12.9,33.1,58.3,17.6,2024,44.0
1323.0,Lodz University of Technology,Poland,11706.0,13.1,5,39 : 61,26.038,21.2,15.7,34.4,66.9,29.8,2024,39.0
1324.0,Silesian University of Technology,Poland,17424.0,12.0,4,32 : 68,26.03,21.8,15.6,39.4,31.5,26.6,2024,32.0
1325.0,Georgia Southern University,United States,22852.0,18.0,3,59:41:00,26.026,18.4,11.6,43.2,41.6,34.8,2024,59.0
1326.0,Polytechnic Institute of Porto,Portugal,19211.0,16.9,5,47:53:00,26.025,15.0,11.9,49.6,22.1,31.8,2024,47.0
1327.0,University of Monastir,Tunisia,18846.0,8.5,2,69:31:00,25.9445,25.7,10.1,36.2,28.1,46.0,2024,69.0
1328.0,Medical University of Lublin,Poland,6884.0,5.7,16,72:28:00,25.9185,30.5,12.3,30.5,36.1,36.8,2024,72.0
1329.0,University of Toyama,Japan,8891.0,10.6,3,39 : 61,25.9175,27.0,14.6,29.2,61.9,33.1,2024,39.0
1330.0,Universidade Federal do Paraná (UFPR),Brazil,39031.0,15.6,1,56:44:00,25.902,28.4,16.4,29.1,49.2,27.6,2024,56.0
1331.0,Banasthali University,India,9873.0,16.8,4,99:01:00,25.892,34.6,11.7,31.4,23.8,25.6,2024,99.0
1332.0,Universitas Sebelas Maret,Indonesia,27580.0,16.9,2,64:36:00,25.89,19.3,19.3,33.9,48.3,33.3,2024,64.0
1333.0,Suranaree University of Technology,Thailand,14265.0,26.2,1,54:46:00,25.87,21.9,20.9,27.7,54.9,37.9,2024,54.0
1334.0,Tomas Bata University in Zlín,Czech Republic,9642.0,20.1,11,56:44:00,25.861,18.1,21.0,31.8,26.1,51.3,2024,56.0
1335.0,Tunghai University,Taiwan,15201.0,20.4,10,55:45:00,25.8545,16.5,14.4,37.8,49.4,46.6,2024,55.0
1336.0,Mutah University,Jordan,11348.0,15.5,18,44:56:00,25.8025,29.7,11.5,27.6,20.9,61.2,2024,44.0
1337.0,Khulna University,Bangladesh,6997.0,13.9,0,43:57:00,25.8015,17.0,9.5,46.9,17.1,43.7,2024,43.0
1338.0,Pontifícia Universidade Católica do Paraná,Brazil,11476.0,13.0,1,56:44:00,25.783,26.3,12.8,34.3,43.0,30.7,2024,56.0
1339.0,National Institute of Technology Srinagar,India,3820.0,15.9,0,0.069444444,25.7805,23.1,10.7,45.7,16.7,19.8,2024,6.49
1340.0,National Chung Cheng University,Taiwan,8748.0,15.6,4,44:56:00,25.774,23.5,22.2,25.0,72.9,26.5,2024,44.0
1341.0,Université Polytechnique Hauts-de-France,France,13422.0,27.9,12,47:53:00,25.748500000000003,15.8,8.7,36.6,57.8,70.3,2024,47.0
1342.0,Pavol Jozef Šafárik University in Košice,Slovakia,7060.0,10.3,24,67:33:00,25.748,40.7,10.2,17.1,24.9,62.1,2024,67.0
1343.0,University of Shanghai for Science and Technology,China,26472.0,10.5,2,43:57:00,25.7325,23.1,11.5,40.4,36.7,26.6,2024,43.0
1344.0,University of Antioquia,Colombia,38087.0,21.1,0,51:49:00,25.706,17.7,20.3,33.5,37.0,40.9,2024,51.0
1345.0,BINUS University,Indonesia,15185.0,14.2,4,43:57:00,25.6995,20.0,17.2,37.5,25.1,34.1,2024,43.0
1346.0,University of Babylon,Iraq,30973.0,14.9,0,59:41:00,25.698,21.4,8.2,47.3,30.3,21.4,2024,59.0
1347.0,University of La Serena,Chile,8170.0,26.4,1,51:49:00,25.6955,12.3,9.9,49.2,16.4,50.4,2024,51.0
1348.0,Anadolu University,Turkey,21491.0,17.0,8,53:47:00,25.693,22.3,11.8,41.2,22.0,32.7,2024,53.0
1349.0,Jiangsu Normal University,China,25759.0,15.0,2,,25.6905,16.3,12.9,47.1,23.9,27.4,2024,
1350.0,Toho University,Japan,5424.0,13.7,0,53:47:00,25.651,24.7,15.0,33.7,57.3,21.5,2024,53.0
1351.0,The British University in Egypt,Egypt,10648.0,14.8,3,47:53:00,25.647,17.5,9.5,47.7,16.3,36.9,2024,47.0
1352.0,Saitama Medical University,Japan,1915.0,1.4,0,51:49:00,25.627,26.5,10.3,39.3,41.5,18.3,2024,51.0
1353.0,Acharya Nagarjuna University,India,5771.0,7.3,7,32 : 68,25.59,44.8,9.6,21.2,26.0,29.2,2024,32.0
1354.0,Prince of Songkla University,Thailand,33318.0,12.9,2,69:31:00,25.5425,23.4,14.8,32.6,43.5,37.7,2024,69.0
1355.0,Gebze Technical University,Turkey,7234.0,24.5,2,43:57:00,25.539,22.6,13.8,37.6,35.0,29.2,2024,43.0
1356.0,University of Hormozgan,Iran,5338.0,24.4,0,58:42:00,25.518,24.6,14.1,37.6,22.8,26.4,2024,58.0
1357.0,University of Costa Rica,Costa Rica,34884.0,14.8,2,53:47:00,25.515000000000004,19.3,9.1,43.0,19.5,46.7,2024,53.0
1358.0,Sathyabama Institute of Science and Technology,India,13406.0,10.6,5,50:50:00,25.508499999999994,31.2,9.9,35.1,16.9,29.7,2024,50.0
1359.0,Yokohama National University,Japan,9649.0,13.4,8,28 : 72,25.4805,26.0,22.5,19.1,71.2,36.1,2024,28.0
1360.0,Guru Jambheshwar University of Science and Technology,India,6445.0,19.6,0,46:54:00,25.475,27.8,8.9,40.8,27.2,18.2,2024,46.0
1361.0,Yamagata University,Japan,8657.0,8.8,2,34 : 66,25.4475,28.0,15.3,24.8,72.2,32.3,2024,34.0
1362.0,National University of Colombia,Colombia,56586.0,22.0,1,40 : 60,25.444,19.7,13.6,37.1,36.9,41.1,2024,40.0
1363.0,University of Texas Rio Grande Valley,United States,28703.0,21.7,2,61:39:00,25.429,17.9,8.5,45.1,17.4,46.1,2024,61.0
1364.0,University of Lethbridge,Canada,7181.0,13.4,12,,25.4265,20.3,14.1,31.2,34.6,61.4,2024,
1365.0,National Dong Hwa University,Taiwan,9970.0,18.6,9,52:48:00,25.4115,19.1,23.8,26.3,33.5,48.6,2024,52.0
1366.0,Universiti Tun Hussein Onn Malaysia (UTHM),Malaysia,16137.0,16.6,6,46:54:00,25.4025,22.0,13.5,37.0,18.5,42.1,2024,46.0
1367.0,University of Zambia,Zambia,20976.0,24.6,2,39 : 61,25.3895,13.2,9.8,45.8,19.9,54.9,2024,39.0
1368.0,University of West Bohemia,Czech Republic,11252.0,14.8,5,54:46:00,25.3655,20.5,18.0,35.2,27.7,32.4,2024,54.0
1369.0,National Kaohsiung University of Science and Technology,Taiwan,28128.0,33.1,3,39 : 61,25.345,15.2,20.3,35.0,61.6,26.8,2024,39.0
1370.0,Government College University Lahore,Pakistan,11709.0,17.6,0,44:56:00,25.342,21.0,11.5,37.2,20.3,51.2,2024,44.0
1371.0,Shahid Bahonar University of Kerman,Iran,13458.0,22.1,1,60:40:00,25.2845,19.4,13.7,41.8,26.9,26.3,2024,60.0
1372.0,Warsaw University of Life Sciences – SGGW,Poland,15737.0,13.4,8,58:42:00,25.2735,19.9,11.8,41.6,23.4,34.2,2024,58.0
1373.0,Chosun University,South Korea,20247.0,24.5,3,48:52:00,25.2735,20.9,20.8,25.0,71.9,36.0,2024,48.0
1374.0,Bayero University,Nigeria,43027.0,25.4,0,35 : 65,25.253,17.4,9.7,43.2,16.8,49.0,2024,35.0
1375.0,Universidade Lusófona,Portugal,11153.0,6.4,18,54:46:00,25.2375,23.2,8.6,35.7,17.8,59.7,2024,54.0
1376.0,Wrocław University of Science and Technology,Poland,22772.0,19.8,4,35 : 65,25.199,19.7,17.4,33.1,54.6,29.7,2024,35.0
1377.0,Kharkiv Aviation Institute,Ukraine,5654.0,12.0,12,31 : 69,25.196,20.6,9.2,44.5,16.4,32.6,2024,31.0
1378.0,The Hashemite University,Jordan,17665.0,23.0,7,63:37:00,25.1905,13.2,14.2,40.6,25.4,53.1,2024,63.0
1379.0,Tzu Chi University,Taiwan,3050.0,8.9,8,60:40:00,25.149999999999995,25.3,26.0,18.3,65.6,27.1,2024,60.0
1380.0,University of Sousse,Tunisia,25887.0,13.7,2,68:32:00,25.125,30.3,10.3,31.4,19.3,40.1,2024,68.0
1381.0,Al-Farabi Kazakh National University,Kazakhstan,24303.0,5.9,10,59:41:00,25.1145,24.8,11.1,27.1,25.3,72.5,2024,59.0
1382.0,Xuzhou Medical University,China,14112.0,18.6,3,,25.083,15.8,16.3,43.5,26.0,21.4,2024,
1383.0,Thammasat University,Thailand,30488.0,11.4,1,64:36:00,25.069000000000003,26.3,19.1,25.7,30.1,38.1,2024,64.0
1384.0,Universitas Syiah Kuala,Indonesia,30701.0,20.4,0,62:38:00,25.021,14.0,9.4,51.5,19.5,25.8,2024,62.0
1385.0,University of Medicine and Pharmacy of Craiova,Romania,4298.0,9.8,14,63:37:00,25.005000000000003,24.3,9.9,37.2,19.2,40.5,2024,63.0
1386.0,I-Shou University,Taiwan,11567.0,27.9,15,50:50:00,24.968000000000004,15.0,21.2,27.8,68.5,44.2,2024,50.0
1387.0,Université de Skikda,Algeria,32675.0,29.4,0,71:29:00,24.9585,12.5,7.6,51.3,15.8,40.6,2024,71.0
1388.0,University of Qom,Iran,11828.0,43.0,33,44:56:00,24.925,22.2,12.1,35.1,17.3,48.6,2024,44.0
1389.0,Southwest Petroleum University,China,33002.0,15.9,2,34 : 66,24.9085,17.9,15.1,38.3,53.1,21.8,2024,34.0
1390.0,Cukurova University,Turkey,35424.0,15.4,4,45:55:00,24.9025,23.8,23.4,26.2,26.7,28.9,2024,45.0
1391.0,Pontifical Javeriana University,Colombia,28879.0,12.9,2,56:44:00,24.899,20.7,11.5,37.4,21.0,45.3,2024,56.0
1392.0,Poznan University of Technology,Poland,14304.0,11.4,6,32 : 68,24.8965,22.6,13.0,35.9,41.8,26.9,2024,32.0
1393.0,University of Nairobi,Kenya,52678.0,34.5,2,24 : 76,24.871,12.0,10.6,45.9,18.8,49.8,2024,24.0
1394.0,Pontifical Catholic University of Valparaíso,Chile,18104.0,26.2,1,43:57:00,24.8165,15.8,17.1,32.8,38.1,51.1,2024,43.0
1395.0,Ochanomizu University,Japan,2678.0,14.5,6,100:00:00,24.814,33.2,16.5,19.7,36.5,38.2,2024,100.0
1396.0,Bandung Institute of Technology (ITB),Indonesia,27774.0,15.3,3,43:57:00,24.774,23.7,17.1,29.2,29.4,38.5,2024,43.0
1397.0,University of Venda,South Africa,11848.0,29.4,1,58:42:00,24.7735,20.3,29.2,19.9,16.8,49.0,2024,58.0
1398.0,Tezpur University,India,4447.0,15.3,1,43:57:00,24.7725,31.3,15.3,27.9,33.8,18.4,2024,43.0
1399.0,Pukyong National University,South Korea,16563.0,11.4,10,52:48:00,24.747499999999995,26.7,13.9,28.5,39.0,36.4,2024,52.0
1400.0,Wuhan Textile University,China,23369.0,15.8,1,50:50:00,24.7055,15.0,11.0,46.2,36.7,23.5,2024,50.0
1401.0,Tribhuvan University,Nepal,482541.0,30.9,0,52:48:00,24.7,11.3,8.2,49.5,15.9,46.7,2024,52.0
1402.0,Sakarya University,Turkey,42601.0,26.6,7,51:49:00,24.6515,16.5,10.6,45.4,24.0,28.4,2024,51.0
1403.0,Indian Institute of Science Education and Research Bhopal,India,1913.0,14.3,0,33 : 67,24.6425,35.8,14.6,24.1,19.5,24.5,2024,33.0
1404.0,Atılım University,Turkey,9302.0,13.5,7,44:56:00,24.6265,18.4,9.7,38.4,36.7,45.3,2024,44.0
